item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
36:253,,ok,sustain,,ok,neutral,,ok,sustain,,error,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,neutral,,ok,sustain,
36:255,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:257,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:259,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:261,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
36:263,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
36:265,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
36:267,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:269,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:271,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:273,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:275,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
36:277,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:279,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
36:281,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
36:283,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:285,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:287,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:289,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:291,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:293,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:295,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:297,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,change,,ok,change,,ok,change,,ok,change,
36:299,,ok,neutral,,ok,change,,ok,change,,error,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,neutral,
36:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:301,,ok,neutral,,ok,change,,ok,change,,error,,,ok,change,,ok,change,,ok,neutral,,ok,change,,ok,neutral,
36:303,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
36:305,,ok,change,,ok,change,,ok,change,,error,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
36:307,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:309,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:311,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:313,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:33,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
36:35,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
36:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:39,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:47,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
36:49,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:51,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:53,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:55,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:57,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:59,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:61,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:63,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:65,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:67,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:69,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:71,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
36:73,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:75,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:77,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
36:79,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:81,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:83,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:85,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:87,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:89,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:91,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:93,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:95,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
36:97,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
36:99,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
37:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
37:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
37:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
37:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
37:17,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
37:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
37:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
37:23,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,neutral,
37:25,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
37:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
37:29,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
37:3,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
37:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
37:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
37:35,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
37:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
37:39,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
37:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
37:7,,ok,change,,ok,change,,ok,change,,error,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
37:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
38:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
38:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:17,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
38:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
38:25,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
38:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:29,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,neutral,,ok,sustain,,ok,neutral,,ok,neutral,
38:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
38:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:35,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
38:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
38:39,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:41,,ok,sustain,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,neutral,,ok,neutral,
38:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:47,,ok,neutral,,ok,change,,ok,neutral,,,,,,,,ok,change,,ok,change,,ok,change,,ok,neutral,
38:49,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
38:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
38:51,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:53,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:55,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
38:57,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
38:59,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:61,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:63,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:65,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:68,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
38:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
38:70,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:72,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:74,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
38:76,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:78,,ok,neutral,,ok,change,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
38:80,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:82,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:84,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
38:86,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
38:88,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:90,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
38:92,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
38:94,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
39:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:15,,ok,sustain,,ok,neutral,,ok,sustain,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,change,,ok,neutral,
39:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:25,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:3,,ok,sustain,,ok,sustain,,ok,sustain,,error,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
39:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
39:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
39:39,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:47,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
39:5,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
39:50,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
39:52,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
39:54,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:56,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:58,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
39:60,,ok,sustain,,ok,sustain,,ok,sustain,,error,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
39:62,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
39:64,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:66,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:68,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:70,,ok,sustain,,ok,change,,ok,neutral,,error,,,ok,change,,ok,neutral,,ok,change,,ok,change,,ok,change,
39:72,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
39:9,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
3:0,,ok,sustain,,ok,sustain,,ok,sustain,,error,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
3:10,,ok,sustain,,ok,neutral,,ok,sustain,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
3:12,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
3:14,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
3:2,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
3:4,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
3:6,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
3:8,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
40:0,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
40:10,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
40:12,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
40:14,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
40:16,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
40:18,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
40:2,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
40:4,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
40:6,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
40:8,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:15,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
41:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
41:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:25,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:33,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
41:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
41:37,,ok,change,,ok,change,,ok,change,,error,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
41:38,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,neutral,,ok,change,,ok,change,
41:40,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
41:42,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
41:44,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
41:46,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:48,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
41:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:50,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
41:52,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:54,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:56,,ok,change,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,change,,ok,neutral,,ok,change,
41:58,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:60,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
41:62,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:64,,ok,sustain,,ok,change,,ok,change,,error,,,ok,neutral,,ok,change,,ok,neutral,,ok,neutral,,ok,neutral,
41:66,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:68,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
41:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:70,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
41:72,,ok,change,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,change,,ok,neutral,,ok,neutral,
41:74,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:76,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
41:78,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
41:80,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
41:82,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
41:84,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
41:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
42:0,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
42:10,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
42:12,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
42:14,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
42:2,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
42:4,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
42:6,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
42:8,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:1,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
43:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
43:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
43:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
43:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:23,,ok,change,,ok,change,,ok,neutral,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,neutral,
43:24,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
43:26,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:28,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:30,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:32,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
43:34,,ok,neutral,,ok,change,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
43:36,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:38,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:40,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
43:42,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
43:44,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:46,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:48,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
43:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
43:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
44:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:101,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
44:103,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
44:105,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
44:107,,ok,change,,ok,change,,ok,change,,error,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
44:109,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
44:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:111,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
44:113,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
44:115,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:117,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
44:119,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:121,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:123,,ok,neutral,,ok,change,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
44:125,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,change,,ok,neutral,
44:127,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
44:129,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,change,,ok,neutral,
44:13,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
44:131,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
44:133,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
44:135,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:137,,ok,sustain,,ok,neutral,,ok,change,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
44:139,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:141,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
44:143,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:145,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
44:147,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,change,,ok,neutral,,ok,change,,ok,change,
44:149,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
44:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:151,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
44:153,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:155,,ok,neutral,,ok,change,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
44:157,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
44:159,,ok,neutral,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
44:161,,ok,change,,ok,change,,ok,change,,error,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
44:163,,ok,change,,ok,change,,ok,change,,error,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
44:165,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
44:167,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
