item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-opus-5.verbalised::status,anthropic:claude-opus-5.verbalised::level,anthropic:claude-opus-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
omission:anthropic:e8584dcf:1:a8d771f4:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:anthropic:e8584dcf:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:anthropic:e8584dcf:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:anthropic:e8584dcf:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:anthropic:e8584dcf:2:130f96a8:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:anthropic:e8584dcf:2:130f96a8:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.02
omission:anthropic:e8584dcf:2:130f96a8:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.05,ok,False,0.01,ok,False,0.04
omission:anthropic:e8584dcf:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:anthropic:e8584dcf:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:anthropic:e8584dcf:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:anthropic:e8584dcf:3:7788f3ff:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.05,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.05
omission:anthropic:e8584dcf:3:7788f3ff:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:e8584dcf:3:7788f3ff:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.05,ok,False,0.01,ok,False,0.05
omission:anthropic:e8584dcf:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:anthropic:e8584dcf:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:e8584dcf:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:anthropic:e8584dcf:4:bb1f79e1:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.03,ok,False,0.05,ok,False,0.03,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:anthropic:e8584dcf:4:bb1f79e1:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.05,ok,False,0.01,ok,False,0.03
omission:anthropic:e8584dcf:4:bb1f79e1:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:anthropic:e8584dcf:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:anthropic:e8584dcf:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:e8584dcf:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:anthropic:e8584dcf:5:9de3617e:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.05
omission:anthropic:e8584dcf:5:9de3617e:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:e8584dcf:5:9de3617e:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.06,ok,False,0.01,ok,False,0.05
omission:anthropic:e8584dcf:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:anthropic:e8584dcf:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:e8584dcf:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:anthropic:e8584dcf:6:c6ddc35f:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.15,ok,False,0.02,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:anthropic:e8584dcf:6:c6ddc35f:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.04,ok,False,0.01,ok,False,0.03
omission:anthropic:e8584dcf:6:c6ddc35f:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.04,ok,False,0.01,ok,False,0.04
omission:anthropic:e8584dcf:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:anthropic:e8584dcf:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:e8584dcf:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:anthropic:f6918ab5:0:600a633c:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:0:600a633c:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:0:600a633c:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.15,ok,False,0.04,ok,False,0.05,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.02,ok,False,0.01,ok,False,0.04
omission:anthropic:f6918ab5:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:anthropic:f6918ab5:1:348adf30:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:1:348adf30:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.02
omission:anthropic:f6918ab5:1:348adf30:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,ok,False,0.01,ok,False,0.05
omission:anthropic:f6918ab5:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:anthropic:f6918ab5:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:anthropic:f6918ab5:2:b95148e6:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:2:b95148e6:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.98,ok,False,0.01,ok,False,0.04
omission:anthropic:f6918ab5:2:b95148e6:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:anthropic:f6918ab5:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:anthropic:f6918ab5:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:anthropic:f6918ab5:3:7a9471b1:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:3:7a9471b1:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:3:7a9471b1:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:4:d8599e88:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.01,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:4:d8599e88:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.05,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:4:d8599e88:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:5:9344ea0e:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:5:9344ea0e:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:5:9344ea0e:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.01,ok,False,0.01,ok,False,0.02
omission:anthropic:f6918ab5:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:anthropic:f6918ab5:6:09806b72:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:anthropic:f6918ab5:6:09806b72:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.02
omission:anthropic:f6918ab5:6:09806b72:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.05,ok,False,0.01,ok,False,0.05
omission:anthropic:f6918ab5:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:anthropic:f6918ab5:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:anthropic:f6918ab5:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:1d83fe02:0:3d6ad459:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.05,ok,False,0.01,ok,False,0.03
omission:openai:1d83fe02:0:3d6ad459:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.01,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:1d83fe02:0:3d6ad459:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,ok,False,0.01,ok,False,0.02
omission:openai:1d83fe02:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:1d83fe02:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:1d83fe02:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:1d83fe02:1:5212c589:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:1d83fe02:1:5212c589:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:1d83fe02:1:5212c589:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:1d83fe02:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:1d83fe02:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:1d83fe02:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:1d83fe02:2:08a88488:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.04,ok,False,0.01,ok,False,0.04
omission:openai:1d83fe02:2:08a88488:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.04,ok,False,0.01,ok,False,0.02
omission:openai:1d83fe02:2:08a88488:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.06,ok,False,0.01,ok,False,0.02
omission:openai:1d83fe02:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:1d83fe02:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:1d83fe02:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:1d83fe02:3:b9851c2e:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.05,ok,False,0.01,ok,False,0.03
omission:openai:1d83fe02:3:b9851c2e:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.02
omission:openai:1d83fe02:3:b9851c2e:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.05,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,ok,False,0.01,ok,False,0.13
omission:openai:1d83fe02:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:1d83fe02:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:1d83fe02:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.13
omission:openai:1d83fe02:4:a7ae408b:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,ok,False,0.01,ok,False,0.03
omission:openai:1d83fe02:4:a7ae408b:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:1d83fe02:4:a7ae408b:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,ok,False,0.01,ok,False,0.02
omission:openai:1d83fe02:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:1d83fe02:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:1d83fe02:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:1d83fe02:5:66404d89:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:1d83fe02:5:66404d89:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.99,ok,False,0.01,ok,False,0.03
omission:openai:1d83fe02:5:66404d89:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:1d83fe02:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:1d83fe02:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:1d83fe02:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:1d83fe02:6:282934b7:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.07,ok,False,0.01,ok,False,0.05
omission:openai:1d83fe02:6:282934b7:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.05,ok,False,0.01,ok,False,0.03
omission:openai:1d83fe02:6:282934b7:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.04,ok,False,0.01,ok,False,0.02
omission:openai:1d83fe02:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:1d83fe02:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:1d83fe02:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:65a31b2c:0:2628ae88:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:65a31b2c:0:2628ae88:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.99,ok,False,0.01,ok,False,0.03
omission:openai:65a31b2c:0:2628ae88:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:65a31b2c:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:65a31b2c:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:65a31b2c:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:65a31b2c:1:ded02cf3:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:65a31b2c:1:ded02cf3:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:65a31b2c:1:ded02cf3:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:65a31b2c:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:65a31b2c:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:65a31b2c:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:65a31b2c:2:4a0e95b1:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:65a31b2c:2:4a0e95b1:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:65a31b2c:2:4a0e95b1:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:65a31b2c:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:65a31b2c:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:65a31b2c:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:65a31b2c:3:ef9f2b9d:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:65a31b2c:3:ef9f2b9d:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.01,ok,False,0.01,ok,False,0.02
omission:openai:65a31b2c:3:ef9f2b9d:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.02
omission:openai:65a31b2c:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:65a31b2c:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:65a31b2c:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:65a31b2c:4:4516e642:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,ok,False,0.01,ok,False,0.04
omission:openai:65a31b2c:4:4516e642:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.04
omission:openai:65a31b2c:4:4516e642:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.05
omission:openai:65a31b2c:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:65a31b2c:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:65a31b2c:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
